Id_juego,Nombre,Desarrollador,Año_lanzamiento,Género
445750,Settled,Allen Dayan,2016,"['Adventure', 'Indie']"
279900,Soul Axiom,Wales Interactive,2016,"['Adventure', 'Indie']"
411600,The Sentient,Uncaged Studios,2016,"['Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
447250,Age of Steel OST,Quaint Emerald,2016,"['Action', 'Casual', 'Indie', 'Strategy']"
386650,Dungeons and Robots,Glow Games Studio,2016,"['Action', 'Indie', 'RPG', 'Early Access']"
435820,Soul Axiom - Art Book,Wales Interactive,2016,"['Adventure', 'Indie']"
439860,Soul Axiom - Soundtrack,Wales Interactive,2016,"['Adventure', 'Indie']"
428730,Total War: ATTILA - Slavic Nations Culture Pack,Creative Assembly,2016,['Strategy']
219990,Grim Dawn,Crate Entertainment,2016,"['Action', 'Adventure', 'Indie', 'RPG']"
410980,Master of Orion 2,SimTex,1996,['Strategy']
404510,Heaven's Hope - Special Edition,Mosaic Mask Studios,2016,['Adventure']
432590,And So It Was,VolumeUp Studios,2016,"['Action', 'Adventure', 'Indie']"
410970,Master of Orion 1,SimTex,1996,['Strategy']
348460,Bierzerkers,Shield Break Studios,2016,"['Action', 'Indie']"
427520,Factorio,Wube Software LTD.,2016,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']"
442140,Dyadic,Handsome Dragon Games,2016,['Indie']
436090,Factorio - Soundtrack,Wube Software LTD.,2016,"['Simulation', 'Strategy']"
442510,Dyadic OST,Handsome Dragon Games,2016,['Indie']
429570,The Walking Dead: Michonne - A Telltale Miniseries,Telltale Games,2016,['Adventure']
224500,Gnomoria,Robotronic Games,2016,"['Indie', 'Simulation', 'Strategy']"
438000,PIXELMAN,Kindermann Corp.,2016,"['Action', 'Casual', 'Indie', 'Early Access']"
446900,Apocalypse Hotel: The Thin Blue Line!,Michael Flynn,2016,"['Casual', 'Indie', 'RPG', 'Simulation']"
405540,Ninja Senki DX,Tribute Games Inc.,2016,"['Action', 'Indie']"
368740,Obliteracers,Varkian Empire,2016,"['Action', 'Indie', 'Racing']"
437620,Obliteracers - Original Soundtrack,Varkian Empire,2016,['N/D']
404790,Godot Engine,Godot Engine,2016,['Utilities']
441640,VALENS,Digitallion,2016,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports']"
364720,Reagan Gorbachev,Team2Bit,2016,"['Action', 'Adventure', 'Indie']"
422970,Devil Daggers,Sorath,2016,"['Action', 'Indie']"
444260,Mindless Running,Quiet River,2016,"['Adventure', 'Indie']"
441782,Devilian: Tempest Class Pack,Bluehole Ginno Games,2016,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
398930,MacGuffin,Concrete Games,2016,"['Action', 'Adventure', 'Indie']"
436150,Governor of Poker 3,"OrangeGames,YoudaGames",2016,"['Casual', 'Free to Play', 'Massively Multiplayer', 'Simulation']"
440870,Mysteries of the Past: Shadow of the Daemon Collector's Edition,Blue Brain Games,2016,"['Adventure', 'Indie']"
326046,TS Marketplace: COV AB Vans Wagon Pack 01,Fastline Simulation,2016,['Simulation']
326045,TS Marketplace: COV AB Vans Wagon Pack 02,Fastline Simulation,2016,['Simulation']
409580,No1Left,Skarond,2016,"['Action', 'Indie', 'RPG', 'Early Access']"
444420,24 Hours 'til Rescue,"J. Fletcher,Michael Flynn",2016,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
445321,ArcheAge: Experienced Hero Pack,XLGAMES,2016,"['Free to Play', 'Massively Multiplayer', 'RPG']"
445330,ArcheAge: Steam Bloodsong Pack,XLGAMES,2016,"['Free to Play', 'Massively Multiplayer', 'RPG']"
445320,ArcheAge: Fresh Adventurer Pack,XLGAMES,2016,"['Free to Play', 'Massively Multiplayer', 'RPG']"
429160,Cyborg Rage,Ragiva Games,2016,"['Action', 'Indie']"
378810,Steamroll,Anticto,2016,"['Adventure', 'Indie']"
445890,Plantera - Original Soundtrack,VaragtP,2016,"['Casual', 'Indie', 'Simulation']"
445930,Fantasy Grounds - 5E: Shattered Heart Adventure Path (5E): The Ties that Bind,"SmiteWorks USA, LLC",2016,"['Indie', 'RPG', 'Strategy']"
445931,Fantasy Grounds - 5E: Shattered Heart Adventure Path (5E): The Temple of Jewels and Mirrors,"SmiteWorks USA, LLC",2016,"['Indie', 'RPG', 'Strategy']"
430050,The Quest - Soundtrack,Redshift,2016,"['Adventure', 'Indie', 'RPG']"
439910,Risky Rescue,Digital Melody,2016,"['Action', 'Casual', 'Indie']"
444480,Broken Dreams,Mihai Morosanu,2016,"['Casual', 'Indie']"
393910,Spec Ops Pack,Noble Empire Corp.,2016,"['Free to Play', 'Indie', 'Simulation']"
434941,Dinosaur Hunt - Guns Expansion Pack,ANPA.US,2016,"['Action', 'Adventure', 'Indie', 'Simulation']"
355920,Pixel Puzzles 2: Space,DL Softworks,2016,"['Casual', 'Indie', 'Simulation', 'Strategy']"
428880,The Quest,Redshift,2016,"['Adventure', 'Indie', 'RPG']"
425370,Arvale - Deluxe Contents,Jaybot7,2016,"['Adventure', 'Casual', 'Indie', 'RPG']"
435050,Glory Kingdom,Matthew Robinson,2016,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']"
439720,Unending Galaxy,Anarkis Gaming,2016,"['Indie', 'Simulation', 'Strategy']"
432470,Magdalena,Yellow Bun,2016,"['Adventure', 'Indie']"
427480,FritzChess 15,ChessBase GmbH,2016,['Strategy']
441770,MindTex 2,Frozen Flame,2016,"['Animation & Modeling', 'Design & Illustration', 'Photo Editing']"
420610,Cities: Skylines - Snowfall,Colossal Order Ltd.,2016,"['Simulation', 'Strategy']"
434790,Planet 1138,Bionic Pony,2016,"['Action', 'Indie', 'Strategy']"
389421,Panzer Corps: Soviet Corps,"Flashback Games,The Lordz Games Studio",2016,['Strategy']
415610,Red Comrades Save the Galaxy: Reloaded,Buka Development,2016,['Adventure']
411310,"Codename: Panzers, Phase One","Stormregion,THQ Nordic",2004,"['Simulation', 'Strategy']"
440370,Red Comrades Collector's Edition Upgrade,Buka Development,2016,['Adventure']
411320,"Codename: Panzers, Phase Two","Stormregion,THQ Nordic",2005,"['Simulation', 'Strategy']"
443670,Codename Panzers Cold War Soundtrack,"InnoGlow,Stormregion",2016,['Strategy']
443740,Codename Panzers Phase One Soundtrack,THQ Nordic,2016,['N/D']
379579,FSX: Steam Edition - VFR Czech Republic Add-On,SimDesign,2016,['Simulation']
373740,Pillars of Eternity - The White March Part II,Obsidian Entertainment,2016,['RPG']
408650,ChromaGun,Pixel Maniacs,2016,"['Action', 'Adventure', 'Indie']"
390452,Rocksmith® 2014 – Sublime - “Badfish”,Ubisoft - San Francisco,2016,"['Casual', 'Simulation']"
390451,Rocksmith® 2014 – A Perfect Circle - “The Outsider”,Ubisoft - San Francisco,2016,"['Casual', 'Simulation']"
390454,Rocksmith® 2014 – Loverboy - “Working for the Weekend”,Ubisoft - San Francisco,2016,"['Casual', 'Simulation']"
390453,Rocksmith® 2014 – The Doobie Brothers - “Long Train Runnin’”,Ubisoft - San Francisco,2016,"['Casual', 'Simulation']"
443830,The Daring Mermaid Expedition,Choice of Games,2016,"['Indie', 'RPG']"
425160,Recursion Deluxe,"2D Heroes,Ursa Games",2016,"['Action', 'Casual', 'Indie']"
402620,Kindred Spirits on the Roof,Liar-soft,2016,['Adventure']
390455,Rocksmith® 2014 – Hit Singles Song Pack IV,Ubisoft - San Francisco,2016,"['Casual', 'Simulation']"
430370,Babel: Choice (Original Soundtrack),Sogoal,2016,"['Action', 'Indie']"
430170,Babel: Choice,Sogoal,2016,"['Action', 'Indie']"
443710,Apocalypse Hotel: Museum of Horror!,Michael Flynn,2016,"['Casual', 'Indie', 'RPG', 'Simulation']"
264120,Victory: The Age of Racing,Vae Victis Games,2016,"['Free to Play', 'Indie', 'Racing', 'Simulation', 'Sports']"
411080,SHOWTIME 2073,Nicolas Bernard,2016,"['Action', 'Indie']"
390448,Rocksmith® 2014 – Sister Hazel - “All For You”,Ubisoft - San Francisco,2016,"['Casual', 'Simulation']"
390449,Rocksmith® 2014 – Daryl Hall and John Oates - “You Make My Dreams”,Ubisoft - San Francisco,2016,"['Casual', 'Simulation']"
401890,ARSLAN: THE WARRIORS OF LEGEND,"KOEI TECMO GAMES CO., LTD.",2016,['Action']
270880,American Truck Simulator,SCS Software,2016,"['Indie', 'Simulation']"
391220,Rise of the Tomb Raider™,N/D,2016,"Action, Adventure"
417464,Tom Clancy's Rainbow Six® Siege - Cobalt Weapon Skin,Ubisoft Montreal,2016,['Action']
397810,Super Bomb Rush!,Curvature Systems,2017,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
406120,Astral Breakers,Intropy Games,2016,"['Action', 'Casual', 'Indie']"
439250,Space Pilgrim Episode III: Delta Pavonis,"Pilgrim Adventures,GrabTheGames Studios",2016,"['Adventure', 'Indie']"
434420,The Chosen RPG,Little Big Lee,2016,"['Action', 'Adventure', 'Indie', 'RPG']"
439580,Naruto the Movie: Guardians of the Crescent Moon Kingdom,N/D,2006,['Action']
439610,Naruto Shippuden the Movie: The Will of Fire,N/D,2009,['Action']
439590,Naruto Shippuden the Movie,N/D,2007,['Action']
439600,Naruto Shippuden the Movie: Bonds,N/D,2008,['Action']
439570,Naruto the Movie: Legend of the Stone of Gelel,N/D,2005,['Action']
439560,Naruto the Movie: Ninja Clash in the Land of Snow,N/D,2004,['Action']
439620,Naruto Shippuden the Movie: The Lost Tower,N/D,2010,['Action']
439640,ROAD TO NINJA -NARUTO THE MOVIE-,N/D,2012,['Action']
349040,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,CyberConnect2 Co. Ltd.,2016,"['Action', 'Adventure']"
439650,THE LAST -NARUTO THE MOVIE-,N/D,2014,['Action']
439630,Naruto Shippuden the Movie: Blood Prison,N/D,2011,['Action']
426321,XCOM 2: Reinforcement Pack,"Firaxis,Feral Interactive (Mac and Linux)",2016,['Strategy']
240480,Sea Dogs: To Each His Own - The Caleuche,BlackMark Studio,2016,['RPG']
390450,Rocksmith® 2014 – Valentine’s Day Song Pack,Ubisoft - San Francisco,2016,"['Casual', 'Simulation']"
383870,Firewatch,Campo Santo,2016,"['Adventure', 'Indie']"
435910,Firewatch Original Soundtrack,Campo Santo,2016,"['Adventure', 'Indie']"
441781,Devilian: Champion Pack,Bluehole Ginno Games,2016,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
441780,Devilian: Hero Pack,Bluehole Ginno Games,2016,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
443440,Sentinels of the Multiverse - Soundtrack (Volume 4),Handelabra Games Inc.,2016,"['Indie', 'Strategy']"
378930,Pesadelo - Regressão,Skyjaz Games,2016,"['Action', 'Adventure', 'Indie']"
440130,Mystic Destinies: Serendipity of Aeons - Shou,Aeon Dream Studios,2016,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']"
384730,Cornerstone: The Song Of Tyrim Demo,Overflow Games,2016,"['Action', 'Adventure', 'Indie', 'RPG']"
431510,Mystic Destinies: Serendipity of Aeons,Aeon Dream Studios,2016,"['Adventure', 'Casual', 'Indie', 'Simulation']"
443750,Waste Walkers Awareness,Corrosive Studios LLC,2016,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
441040,Oddworld: New 'n' Tasty - 720p Movies Pack,"Just Add Water (Developments), Ltd.",2016,"['Action', 'Adventure', 'Indie']"
392080,Wayward Terran Frontier: Zero Falls,Reason Generator Inc.,2016,"['Indie', 'RPG', 'Simulation', 'Early Access']"
283060,Lucent Heart,Playcoo,2016,"['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']"
268500,XCOM® 2,"Firaxis,Feral Interactive (Mac),Feral Interactive (Linux)",2016,['Strategy']
438660,Jerry Rice & Nitus' Dog Football,JUDOBABY INC.,2011,['Sports']
441340,Elite Dangerous: Horizons Season Pass,N/D,N/D,"['Simulation', 'Massively Multiplayer', 'Action', 'Adventure', 'Strategy', 'RPG']"
441730,Elite Dangerous: Pilot Starter Pack,Frontier Developments,2016,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']"
434410,Moonlight,Kevin Jess Horton,2016,['Indie']
423180,A.I. Space Corps,GameArt Studio GmbH,2016,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']"
395950,Convoy Soundtrack,"Convoy Games,Antinomia",2016,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']"
437740,Inside: Before Birth,CydoniaGate,2016,"['Adventure', 'Casual', 'Indie']"
374900,Agatha Christie - The ABC Murders,Artefacts Studios,2016,['Adventure']
434041,Mordheim: City of the Damned - The Smuggler,Rogue Factor,2016,"['RPG', 'Strategy']"
434040,Mordheim: City of the Damned - The Poison Wind Globadier,Rogue Factor,2016,"['RPG', 'Strategy']"
404620,The Political Machine 2016,Stardock Entertainment,2016,"['Indie', 'Strategy']"
357340,Cobalt,Oxeye Game Studio,2016,"['Action', 'Adventure', 'Indie']"
326033,TS Marketplace: DR Komfortwagen Coach Pack,virtualRailroads,2016,['Simulation']
326037,TS Marketplace: DR Schnellzugwagen Type B Coach Pack,virutalRailroads,2016,['Simulation']
326036,TS Marketplace: DR Schnellzugwagen Type YB Coach Pack,virtualRailroads,2016,['Simulation']
394320,Expansion - Crusader Kings II: Conclave,Paradox Development Studio,2016,"['RPG', 'Simulation', 'Strategy']"
437110,"Warhammer 40,000: Armageddon - Soundtrack","Flashback Games,The Lordz Games Studio",2016,['Strategy']
326034,TS Marketplace: Sdggmrss Taschenwagen Wagon Pack,virutalRailroads,2016,['Simulation']
401660,Crusader Kings II: Viking Metal,Paradox Development Studio,2016,"['RPG', 'Simulation', 'Strategy']"
394321,Content Pack - Crusader Kings II: Conclave,Paradox Development Studio,2016,"['RPG', 'Simulation', 'Strategy']"
404700,Curvatron,Brave Bunny,2016,"['Casual', 'Indie']"
408680,Sébastien Loeb Rally EVO - Pikes Peak Pack Peugeot 405 T 16 PP,Milestone S.r.l.,2016,"['Racing', 'Simulation', 'Sports']"
438830,FREE Boutique Theme Pack,Stolen Couch Games,2016,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
402350,Sébastien Loeb Rally EVO - Pikes Peak Pack Suzuki Escudo PP,Milestone S.r.l.,2016,"['Racing', 'Simulation', 'Sports']"
438120,Ira,Ore Creative LLC,N/D,"['Action', 'Adventure', 'Indie']"
434220,Bear Haven Nights,SunRay Games,2016,"['Action', 'Adventure', 'Indie', 'Strategy']"
432410,The Sacred Stone: A Story Adventure,Panzer Gaming,2016,"['Adventure', 'Indie', 'RPG', 'Early Access']"
419580,101 Secrets,N/D,2015,['N/D']
435120,Rusty Lake Hotel,Rusty Lake,2016,"['Adventure', 'Indie']"
439770,The Lost Heir: The Fall of Daria,Hosted Games,2015,"['Indie', 'RPG']"
431240,Golf With Your Friends,Blacklight Interactive,2016,"['Casual', 'Indie', 'Sports', 'Early Access']"
440360,Crystal Picnic Adventures,"John Bardinelli,Nooskewl",2016,Indie
438980,Tabletop Simulator - Battle For Souls,"Berserk Games,Robert Burke Games",2016,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
437580,Bombshell Digital Artbook and World Map,Interceptor Entertainment,2016,"['Action', 'Adventure', 'RPG']"
427040,Pitstop Challenge,Laudo Games,2016,"['Casual', 'Indie', 'Simulation', 'Sports']"
378490,Sunny Hillride,Synetic,2016,"['Casual', 'Racing']"
432600,Project Pulsation - Soundtracks,VGstudio,2016,"['Action', 'Adventure']"
439680,Defunct Soundtrack,"Freshly Squeezed,Joel Forssell",2016,"['Adventure', 'Indie', 'Racing']"
416110,Blitz Breaker,Boncho Games,2016,"['Action', 'Indie']"
428320,Blitz Breaker Soundtrack,"Fatbard,Boncho Games (made the game)",2016,"['Action', 'Indie']"
427810,CALENDULA,Blooming Buds Studio,2016,['Indie']
416850,Astral Gun,Thomas Moon Kang,2016,"['Action', 'Casual', 'Indie']"
390440,Rocksmith® 2014 – The Offspring - “The Kids Aren’t Alright”,Ubisoft - San Francisco,2016,"['Casual', 'Simulation']"
390441,"Rocksmith® 2014 – The Offspring - “You’re Gonna Go Far, Kid”",Ubisoft - San Francisco,2016,"['Casual', 'Simulation']"
390442,Rocksmith® 2014 – The Offspring - “Pretty Fly (For A White Guy)”,Ubisoft - San Francisco,2016,"['Casual', 'Simulation']"
434930,GiAnt,Wreck Tangle Games,2016,"['Action', 'Adventure', 'Indie', 'Simulation']"
390443,Rocksmith® 2014 – The Offspring - “Want You Bad”,Ubisoft - San Francisco,2016,"['Casual', 'Simulation']"
390444,Rocksmith® 2014 – The Offspring - “All I Want”,Ubisoft - San Francisco,2016,"['Casual', 'Simulation']"
390445,Rocksmith® 2014 – The Offspring Song Pack II,Ubisoft - San Francisco,2016,"['Casual', 'Simulation']"
418620,The TakeOver,Pelikan13,2016,"['Action', 'Indie', 'Early Access']"
434210,It's Spring Again,Baba Yaga Games,2016,"['Casual', 'Indie']"
441450,Medieval Blocks - Substance Designer Tutorial,N/D,2016,"['Animation & Modeling', 'Game Development']"
434400,It's Spring Again Collector's Edition Content,Asya Yurina,2016,"['Casual', 'Indie']"
414620,Gun Wings - Original Soundtrack,"Mercury Stone,Angels Blue Digital Entertainment,DigitalEZ",2016,"['Action', 'Casual', 'Indie']"
379551,FSX: Steam Edition - FS Global 2010 Add-On,PILOT’S,2016,['Simulation']
441270,fault milestone one - THE ART OF fault milestone one,ALICE IN DISSONANCE,2016,['Indie']
433780,Lone Survivor - Original Soundtrack,Jasper Byrne,2016,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
440410,Wolfsong,Hyptosis,2016,"['Adventure', 'Casual', 'Indie', 'RPG']"
394130,Water Bears VR,N/D,2016,"Casual, Indie"
413801,Kung Fu Panda: Jombie Porcupine and Jombie Master Croc,Vicious Cycle Software,2016,['Action']
413815,Kung Fu Panda: Panda Village,Vicious Cycle Software,2016,['Action']
413812,Kung Fu Panda: Warrior Po and Jombie Master Chicken,Vicious Cycle Software,2016,['Action']
413816,Kung Fu Panda: Spirit Realm,Vicious Cycle Software,2016,['Action']
353190,Bombshell,Interceptor Entertainment,2016,"['Action', 'Adventure']"
413813,Kung Fu Panda: Rhino Armor Li and Jombie Master Bear,Vicious Cycle Software,2016,['Action']
425230,Sword 'N' Board,Stuffed Castle Studios,2016,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']"
439470,Shadow Puppeteer Soundtrack,Sarepta studio,2016,"['Adventure', 'Indie']"
394990,Habitus,frozenen,2016,"['Action', 'Indie']"
439750,The Lost Heir 2: Forging a Kingdom,Hosted Games,2016,"['Indie', 'RPG']"
416720,Toro,Recotechnology S.L.,2016,"['Action', 'Indie', 'Simulation', 'Sports']"
406130,DarkMaus,Daniel Wright,2016,"['Action', 'Indie', 'RPG']"
419450,Resume Maker® for Windows,Individual Software,2015,['Education']
432870,Special Tactics,Beast Mode Games,2016,"['Action', 'Indie', 'Strategy']"
381640,Allods Online RU,Mail.ru Games,2016,"['Free to Play', 'Massively Multiplayer', 'RPG']"
345700,Echo Tokyo: An Intro,BurstRay Games,2016,"['Adventure', 'Casual', 'Indie']"
424280,Iron Snout,SnoutUp,2016,"['Action', 'Free to Play', 'Indie']"
390490,Echo Tokyo: Graphic Novel,BurstRay Games,2016,"['Adventure', 'Casual', 'Indie']"
427980,Aozora Meikyuu,Yume Creations,2016,"['Adventure', 'Indie']"
436140,Empire of the Gods,Lonely Troops,2008,"['Casual', 'Indie', 'Strategy']"
415840,Mystic Saga,FIVE-BN GAMES,2016,"['Adventure', 'Casual']"
426690,Narcissu 10th Anniversary Anthology Project,stage-nana,2016,"['Casual', 'Indie']"
438180,Super Mustache,Redro Games,2016,"['Action', 'Adventure', 'Casual', 'Indie']"
438080,Surfingers,Digital Melody,2016,"['Action', 'Casual', 'Indie']"
389120,10 Minute Barbarian,Wolff Dobson,2016,"['Casual', 'Indie', 'Strategy']"
438010,PulseCharge,Frozenmark Games,2016,"['Action', 'Adventure', 'Indie']"
429110,Sentinels of the Multiverse - Shattered Timelines,Handelabra Games Inc.,2016,"['Indie', 'Strategy']"
366160,Hounds : The Last Hope,Netmarble Games,2016,"['Action', 'Massively Multiplayer', 'RPG']"
439510,Narcissu 10th Anniversary Anthology Project - Season Pass,stage-nana,2016,"['Casual', 'Indie']"
438020,AI: Rampage,Sekerin Productions,2016,"['Action', 'Indie', 'Strategy']"
420540,RTK Maker - Face CG “RTK13” Set / 三国志ツクール顔登録素材 『三國志13』セット+シナリオ,"KOEI TECMO GAMES CO., LTD.",2016,['Simulation']
437640,Karos - Starter Pack,Galaxy Gate,2016,"['Free to Play', 'Massively Multiplayer', 'RPG']"
372540,The Lost Mythologies,Basaltic studio,2016,"['Action', 'Free to Play']"
420570,Cubixx HD,Laughing Jackal LTD,2016,"['Action', 'Indie']"
412580,Order of Battle: Morning Sun,The Artistocrats,2016,"['Simulation', 'Strategy']"
438160,LILT,pho,2016,"['Action', 'Casual', 'Indie', 'Early Access']"
429220,FullBlast,UFO Crash Games,2016,"['Action', 'Casual', 'Indie']"
406870,Eventide: Slavic Fable,The House of Fables,2016,"['Adventure', 'Casual']"
421040,Plantera,VaragtP,2016,"['Casual', 'Indie', 'Simulation']"
400910,Rabi-Ribi,"CreSpirit,GemaYue",2016,"['Action', 'Adventure', 'Casual', 'Indie']"
433290,Nemesis of the Roman Empire,Haemimont Games,2004,['Strategy']
430400,The Slaughter: Act One Soundtrack,Brainchild,2016,"['Adventure', 'Indie']"
406071,RPG Maker VX Ace - Ancient Dungeons: Base Pack,Celianna,2016,"['Design & Illustration', 'Web Publishing']"
