Id_juego,Nombre,Género
313260,The Incredible Adventures of Van Helsing II - OST,"N/D, "
323130,Half-Life Soundtrack,"Action, "
323170,Portal Soundtrack,"Action, Adventure, "
323180,Portal 2 Soundtrack,"Action, Adventure, "
323140,Half-Life 2 Soundtrack,"Action, "
323160,Half-Life 2: Episode Two Soundtrack,"Action, "
323120,Free to Play Soundtrack,"Free to Play, "
323150,Half-Life 2: Episode One Soundtrack,"Action, "
306393,Tropico 5 - Mad World,"RPG, Simulation, Strategy, "
282030,Carmageddon 2: Carpocalypse Now,"Action, Indie, Racing, "
301950,6180 the moon - Soundtrack,"N/D, "
312380,Pandora: Eclipse of Nashira,"Simulation, Strategy, "
299660,6180 the moon,"Action, Indie, "
324460,Magicmaker Demo,"Action, Adventure, Indie, RPG, "
311140,The Stalin Subway,"Action, "
321150,Melissa K. and the Heart of Gold Collector's Edition,"Adventure, Casual, Indie, "
324590,Fantasy Grounds - Deadlands Reloaded: Blood Drive 2,"Indie, RPG, "
298840,Millennium 4 - Beyond Sunset,"Adventure, Casual, Indie, RPG, "
316520,My Lands: Swift Rise - Extended DLC Pack,"Casual, Free to Play, Indie, Massively Multiplayer, Strategy, "
313300,My Lands: Swift Rise - Starter DLC Pack,"Casual, Free to Play, Indie, Massively Multiplayer, Strategy, "
306700,Iron Fisticle,"Action, Indie, "
311380,Total War: ROME II - Imperator Augustus Campaign Pack,"Strategy, "
320900,1849: Nevada Silver,"Indie, Simulation, Strategy, "
313310,My Lands: Hero Courage - Starter DLC Pack,"Casual, Free to Play, Indie, Massively Multiplayer, Strategy, "
289024,GRID Autosport - Touring Legends Pack,"Racing, Sports, "
304450,Grid Autosport Season Pass,"Racing, Sports, "
295001,Rocksmith® 2014 – Creed - “One Last Breath”,"Casual, Simulation, "
295000,Rocksmith® 2014 – Creed - “With Arms Wide Open”,"Casual, Simulation, "
295004,Rocksmith® 2014 – Creed - “Higher”,"Casual, Simulation, "
295003,Rocksmith® 2014 – Creed - “My Own Prison”,"Casual, Simulation, "
321170,RPG Maker VX Ace - Tyler Warren's 3rd 50 Battler Pack,"Design & Illustration, Web Publishing, "
295005,Rocksmith® 2014 – Creed Song Pack,"Casual, Simulation, "
295002,Rocksmith® 2014 – Creed - “My Sacrifice”,"Casual, Simulation, "
321180,RPG Maker VX Ace - Sci Fi Battlebacks,"Design & Illustration, Web Publishing, "
321181,RPG Maker VX Ace - The Emporium of Copper and Steel,"Design & Illustration, Web Publishing, "
323260,Robin's Island Adventure,"Casual, "
282440,Quake Live™,"Action, "
323280,Sea Legends: Phantasmal Light Collector's Edition,"Casual, "
322940,Dwelvers Demo,"Indie, Simulation, Strategy, "
312750,FINAL FANTASY IV,"RPG, "
263860,SPACECOM,"Indie, Strategy, "
311250,Doorways: The Underworld,"Action, Adventure, Indie, "
292710,LEGO® The Hobbit™ - The Big Little Character Pack,"Action, Adventure, "
292711,LEGO® The Hobbit™ - Side Quest Character Pack,"Action, Adventure, "
292712,LEGO® The Hobbit™ - The Battle Pack,"Action, Adventure, "
301610,openCanvas 6,"Design & Illustration, Photo Editing, "
312740,Sniper Elite 3 - Save Churchill Part 3: Confrontation,"Action, Adventure, "
300550,Shadowrun: Dragonfall - Director's Cut,"Adventure, Indie, RPG, Strategy, "
323940,Heavy Bullets EP - Soundtrack,"Action, Indie, "
320970,IGT Slots Paradise Garden,"Casual, "
277747,Train Simulator: Los Angeles Commuter Rail F59PH Loco Add-On,"Simulation, "
309920,Roundabout Deluxe Edition Content,"Action, Adventure, Casual, Indie, "
321182,RPG Maker VX Ace - Dungeon Music Pack,"Design & Illustration, Web Publishing, "
283542,RPG Maker VX Ace - JSM Party Themes,"Design & Illustration, Web Publishing, "
323740,Royal Quest - Welcome Pack,"Free to Play, Massively Multiplayer, RPG, "
222609,Train Simulator: San Diego Commuter Rail F59PHI Loco Add-On,"Simulation, "
285461,RPG Maker VX Ace - Pixel Myth: Germania,"Design & Illustration, Web Publishing, "
277843,RPG Maker VX Ace - Dungeons and Volcanoes Tile Pack,"Design & Illustration, Web Publishing, "
271963,RPG Maker VX Ace - Wild West Tiles Pack,"Design & Illustration, Web Publishing, "
291474,RPG Maker VX Ace - Magnificent Quest Music Pack,"Design & Illustration, Web Publishing, "
297640,RPG Maker VX Ace - Adventurer's Journey 3,"Design & Illustration, Web Publishing, "
297141,ComiPo!: Business Person,"Animation & Modeling, Design & Illustration, Web Publishing, "
321840,Rising Angels: Reborn,"Adventure, Casual, Free to Play, Indie, Simulation, "
297140,ComiPo!: Office Wear,"Animation & Modeling, Design & Illustration, Web Publishing, "
257690,J.U.L.I.A.: Among the Stars,"Adventure, Indie, "
319120,Fable Anniversary - Modding DLC,"RPG, "
292630,Uriel's Chasm,"Adventure, Casual, Indie, "
306640,Battle Academy 2: Eastern Front,"Strategy, "
302610,Boson X,"Action, Indie, "
323620,eden - 3D Screensaver,"Utilities, "
312360,To End All Wars,"Simulation, Strategy, "
279111,Sacred 3: Orc of Thrones,"RPG, "
320630,Season Match,"Adventure, Casual, "
320880,Stained Demo,"Action, Adventure, Casual, Indie, "
316420,The Curse of the Werewolves,"Casual, "
319850,Bridge Constructor Medieval,"Casual, Indie, Simulation, "
315480,The Escapist,"Action, Indie, "
302180,Voyage: Journey to the Moon,"Adventure, Casual, "
304410,Hexcells Infinite,"Casual, Indie, Strategy, "
306550,Runers,"Indie, RPG, "
317880,Runers - Soundtrack,"Indie, "
289023,GRID Autosport - Road & Track Car Pack,"Racing, Sports, "
307170,Borealis,"Action, Casual, Indie, "
294992,Rocksmith® 2014 – Sublime - “What I Got”,"Casual, Simulation, "
294993,Rocksmith® 2014 – Sublime - “Wrong Way”,"Casual, Simulation, "
294994,Rocksmith® 2014 – Sublime - “Smoke Two Joints”,"Casual, Simulation, "
294995,Rocksmith® 2014 – Sublime - “Caress Me Down”,"Casual, Simulation, "
294997,Rocksmith® 2014 – Sublime Song Pack,"Casual, Simulation, "
318290,Wargame Red Dragon - Second Korean War DLC,"Strategy, "
301380,Date Warp,"Adventure, Indie, "
294996,Rocksmith® 2014 – Sublime - “Santeria”,"Casual, Simulation, "
320710,Act 4 Update Celebration Kit,"Action, Free to Play, Massively Multiplayer, RPG, "
294830,RECYCLE,"Simulation, Strategy, "
304730,Train Fever,"Casual, Indie, Simulation, "
266430,Anarchy Arcade,"Casual, Free to Play, Indie, Early Access, "
305185,Sniper Elite 3 - Axis Weapons Pack,"Action, Adventure, "
310080,Hatoful Boyfriend,"Casual, Indie, Simulation, "
318570,Hunters Of The Dead,"Indie, Strategy, "
313590,Boo Bunny Plague,"Action, Adventure, Indie, "
315890,Boo Bunny Plague - Deluxe Edition,"Action, Adventure, "
265550,Dead Rising 3 Apocalypse Edition,"Action, "
320030,PAYDAY 2: Gage Assault Pack,"Action, RPG, "
222634,Train Simulator: Union Pacific GP50 Loco Add-On,"Simulation, "
321580,Planetary Annihilation - Digital Deluxe Add-on,"Strategy, "
257730,Infinity Wars: Animated Trading Card Game,"Free to Play, Indie, Massively Multiplayer, Strategy, "
308580,Orborun,"Action, Indie, Racing, "
317710,Velocibox,"Action, Indie, "
306520,Ford Street Racing,"Racing, "
315600,Ford Racing 3,"Racing, "
269590,Claustrophobia: The Downward Struggle,"Indie, RPG, Strategy, Early Access, "
315740,Ford Racing Off Road,"Racing, "
294998,Rocksmith® 2014 – Lynyrd Skynyrd - “Simple Man”,"Casual, Simulation, "
294999,Rocksmith® 2014 – Ted Nugent - “Stranglehold”,"Casual, Simulation, "
246070,Hack 'n' Slash,"Adventure, Casual, Indie, "
294932,Rocksmith® 2014 – Deep Purple - “Highway Star”,"Casual, Simulation, "
317070,Farming World - Jam Factory,"Casual, Indie, Simulation, "
39520,The Guild Gold Edition,"Simulation, Strategy, "
249094,CoH 2 - German Commander: Encirclement Doctrine,"Strategy, "
249092,CoH 2 - Soviet Commander: Tank Hunter Tactics,"Strategy, "
297980,MotoGP™14 Red Bull Rookies Cup DLC,"Racing, Simulation, Sports, "
315960,Plague Inc: Evolved Soundtrack,"Casual, Indie, Simulation, Strategy, "
308170,Hegemony Rome: The Rise of Caesar - Bannermen Pack,"Indie, RPG, Simulation, Strategy, "
319340,Great Permutator Demo,"Casual, Indie, Strategy, "
321620,El Diablo Islands - Host,"Action, "
259253,Call of Duty®: Ghosts - Nemesis,"Action, "
315120,Wild Warfare - Steam Starter Kit,"Action, Free to Play, Indie, "
271370,Transport Giant,"Simulation, Strategy, "
312050,Red Johnson's Chronicles - 1+2 - Steam Special Edition,"Action, Adventure, "
315190,Octodad Free Avatar,"Audio Production, Utilities, Video Production, "
316660,Toast Time,"Action, Casual, Indie, Strategy, "
297890,Nobunaga's Ambition: Souzou - Scenario Tennouzan,"Strategy, "
292990,NOBUNAGA'S AMBITION: Souzou (Traditional Chinese version),"Strategy, "
297891,Nobunaga's Ambition: Souzou - Scenario Nagashinonotatakai,"Strategy, "
297893,Nobunaga's Ambition: Souzou - Scenario Tetorigawa,"Strategy, "
297892,Nobunaga's Ambition: Souzou - Scenario Itsukushima,"Strategy, "
297894,Nobunaga's Ambition: Souzou - Scenario Dokuganryutatsu,"Strategy, "
297895,Nobunaga's Ambition: Souzou - Scenario Shingenjouraku,"Strategy, "
303680,FATE: The Traitor Soul,"Action, Adventure, RPG, "
261180,Lethal League,"Action, Indie, Sports, "
300150,Animal Pack,"Casual, Free to Play, Indie, "
284850,Grim Legends: The Forsaken Bride,"Casual, "
258677,Train Simulator: BR Class 35 Loco Add-On,"Simulation, "
261220,True Gentlemen Pack,"Casual, Free to Play, Indie, "
314420,The Great War 1918,"Action, Free to Play, Strategy, "
318591,Shadowgate - Special Edition DLC,"Adventure, Indie, "
315930,Bravada,"Indie, RPG, Strategy, "
295710,Darkwind: War on Wheels,"Free to Play, Indie, Massively Multiplayer, Racing, RPG, Strategy, "
303530,Sentris,"Indie, Simulation, "
315850,Amazing Princess Sarah,"Action, Casual, Indie, "
313340,Mountain,"Casual, Indie, RPG, Simulation, "
317150,AI War: Destroyer of Worlds,"Indie, Strategy, "
272600,Detective Grimoire,"Adventure, Indie, "
260550,Haunted,"Adventure, Casual, "
285580,ACE - Arena: Cyber Evolution,"Action, Free to Play, Indie, Sports, Strategy, Early Access, "
318271,ACE Founder Pack DLC,"Action, Free to Play, Indie, Sports, Strategy, "
316130,ACE Champion Pack DLC,"Action, Free to Play, Indie, Sports, Strategy, "
308264,USFIV: Classic Vacation Pack,"Action, "
316400,Super Killer Hornet Original,"Indie, "
287620,ACE Supporter Pack DLC,"Action, Free to Play, Indie, Sports, Strategy, "
308266,USFIV: Challengers Vacation Pack 1,"Action, "
308267,USFIV: Challengers Vacation Pack 2,"Action, "
303510,Dungeons: The Eye of Draconus,"Action, Adventure, Casual, Indie, "
308268,USFIV: Arcade Challengers Vacation Pack,"Action, "
270170,Depression Quest,"Free to Play, Indie, RPG, Simulation, "
308269,USFIV: 2014 Challengers Vacation Pack,"Action, "
303870,Blinding Dark,"Action, Adventure, "
294978,Rocksmith® 2014 – No Doubt - “Don’t Speak”,"Casual, Simulation, "
249230,Risen 3 - Titan Lords,"RPG, "
294979,Rocksmith® 2014 – No Doubt - “Ex-Girlfriend”,"Casual, Simulation, "
294980,Rocksmith® 2014 – No Doubt - “Spiderwebs”,"Casual, Simulation, "
294981,Rocksmith® 2014 – No Doubt Song Pack,"Casual, Simulation, "
318050,Trainz Simulator DLC: CONTZ Pack - Basic Edition,"Simulation, "
311551,Trials Fusion - Empire of the Sky,"Racing, "
297410,Trace Vector,"Action, Adventure, Indie, "
294982,Rocksmith® 2014 – Duran Duran - “Ordinary World”,"Casual, Simulation, "
250990,DCS: Fw 190 D-9 Dora,"Simulation, "
294983,Rocksmith® 2014 – Duran Duran - “Hungry Like the Wolf”,"Casual, Simulation, "
294984,Rocksmith® 2014 – Duran Duran - “Rio”,"Casual, Simulation, "
319510,Five Nights at Freddy's,"Indie, Simulation, "
294985,Rocksmith® 2014 – Duran Duran Song Pack,"Casual, Simulation, "
314340,Chess 2: The Sequel,"Indie, Sports, Strategy, "
289520,King's Bounty: Dark Side,"RPG, Strategy, "
318960,Trainz Simulator DLC: SNCF - AGC Languedoc,"Simulation, "
265350,Super Spatters Demo,"Action, Casual, Indie, "
319840,Fantasy Grounds - PFRPG: BASIC3 - A Giving Time,"Indie, RPG, "
317720,Tiestru,"Action, Indie, Strategy, "
317910,Depth Hunter 2: Deep Dive Demo,"Action, Indie, Simulation, Sports, "
248530,Depth Hunter 2: Deep Dive,"Action, Adventure, Casual, Indie, Simulation, Sports, "
316860,DW8XLCE - DW7 ORIGINAL COSTUME PACK 1,"Action, "
316861,DW8XLCE - DW7 ORIGINAL COSTUME PACK 2,"Action, "
316868,DW8XLCE - SOLDIER & OFFICER UNIFORM SET,"Action, "
316862,DW8XLCE - DW7 ORIGINAL COSTUME PACK 3,"Action, "
317690,Trainz Simulator DLC: CONTZ Pack - Standard Edition,"Simulation, "
271390,OMSI 2 Add-on City Bus O305,"Simulation, "
317470,Cubic Castles,"Action, Adventure, Casual, Free to Play, Indie, Massively Multiplayer, "
317760,Always Sometimes Monsters Demo,"Indie, RPG, "
313850,Forge Pathfinder VIP Pack,"Action, Free to Play, Indie, RPG, "
297830,Total War: ROME II - Daughters of Mars Unit Pack,"Strategy, "
304214,Euro Truck Simulator 2 - High Power Cargo Pack,"Indie, Simulation, "
318080,Concursion Demo,"Indie, "
316020,Hangeki,"Action, Indie, "
310400,World of Guns:World War II Pack,"Free to Play, Simulation, "
318450,The Maker's Eden Demo,"Adventure, Casual, "
290810,Colossal Kaiju Combat™: Kaijuland Battles,"Early Access, "
308261,USFIV: Shoryuken Vacation Pack,"Action, "
308263,USFIV: Shadaloo Vacation Pack,"Action, "
308262,USFIV: Brawler Vacation Pack,"Action, "
308265,USFIV: Femme Fatale Vacation Pack,"Action, "
314200,Bionic Heart,"Adventure, Indie, "
317833,Fantasy Grounds - Deadlands Noir - Figure Flats (Token Pack),"Indie, RPG, "
317831,Fantasy Grounds - Deadlands Noir - Player's Guide,"Indie, RPG, "
317832,Fantasy Grounds - Deadlands Noir - The Old Absinthe House Blues (Adventure),"Indie, RPG, "
312630,OTTTD,"Indie, Strategy, "
316440,DW8XLCE - SPECIAL COSTUME PACK 1 & SPECIAL WEAPON,"Action, "
317560,Classroom Aquatic Demo,"Indie, Simulation, "
316870,OTTTD Demo,"Indie, Strategy, "
316441,DW8XLCE - SPECIAL COSTUME PACK 2,"Action, "
316448,DW8XLCE - BASE THEME PACK,"Action, "
316820,DW8XLCE - BGM PACK,"Action, "
316442,DW8XLCE - OLD COSTUME PACK 1,"Action, "
316443,DW8XLCE - OLD COSTUME PACK 2,"Action, "
316445,DW8XLCE - OLD COSTUME PACK 4,"Action, "
316444,DW8XLCE - OLD COSTUME PACK 3,"Action, "
316446,DW8XLCE - POWERFUL WEAPON PACK,"Action, "
316447,DW8XLCE - UNIQUE WEAPON PACK,"Action, "
316821,DW8XLCE - WALLPAPER PACK,"Action, "
45760,Ultra Street Fighter® IV,"Action, "
258644,Train Simulator: Duchess of Sutherland Loco Add-On,"Simulation, "
288610,Kingdom Tales 2,"Casual, "
314760,Direct Hit: Missile War,"Indie, Strategy, "
293500,Amazing World™,"Adventure, Free to Play, Massively Multiplayer, RPG, Simulation, "
314470,Heroes of a Broken Land,"Indie, RPG, "
268650,From the Depths,"Action, Adventure, Indie, RPG, Simulation, Strategy, Early Access, "
294977,Rocksmith® 2014 – Biffy Clyro Song Pack,"Casual, Simulation, "
288020,Rex Rocket,"Action, Adventure, Indie, "
315260,Space Hack,"Action, Indie, RPG, "
314770,Pe-2: Dive Bomber,"Indie, Simulation, "
283580,New York Bus Simulator,"Simulation, "
317210,Runers Demo,"Indie, RPG, "
295550,Royal Quest,"Free to Play, Massively Multiplayer, RPG, "
308040,Back to Bed,"Action, Casual, Indie, "
305260,Battle Islands,"Free to Play, Simulation, Strategy, "
317890,Lovely Planet OST,"Action, Indie, "
311680,Flower Shop: Winter In Fairbrook,"Adventure, Casual, Simulation, "
316850,The Sacred Tears TRUE Demo,"Indie, RPG, "
316671,Cognition - Original Soundtrack Vol 2,"Adventure, Indie, "
316670,Cognition - Original Soundtrack Vol 1,"Adventure, Indie, "
311540,Royal Quest - Royal Guard Pack,"Free to Play, Massively Multiplayer, RPG, "
313790,Royal Quest - Champion of Aura Pack,"Free to Play, Massively Multiplayer, RPG, "
300610,Pure Pool,"Casual, Simulation, Sports, "
277733,Train Simulator: CSX SD80MAC Loco Add-On,"Simulation, "
279112,Sacred 3: Z4ngr13f Weapon Spirit,"Action, RPG, "
279110,Sacred 3: Malakhim Hero,"Action, RPG, "
261160,Sacred 3: Underworld Story,"Action, RPG, "
246880,Recruits,"Action, Indie, Early Access, "
244590,Epigenesis,"Action, Indie, Sports, "
305184,Sniper Elite 3 - Sniper Rifles Pack,"Action, Adventure, "
265790,Residue: Final Cut,"Adventure, Indie, "
314570,The Sun at Night,"Action, Adventure, Indie, "
313140,Blackbay Asylum,"Adventure, Indie, "
286140,Eidolon,"Adventure, Indie, "
275510,Z Steel Soldiers,"Strategy, "
301170,Leadwerks Game Engine: Indie Edition Demo,"N/D, "
293540,Guns and Robots,"Action, Free to Play, Indie, Massively Multiplayer, RPG, "
294968,Rocksmith® 2014 – Lamb of God - “Laid to Rest”,"Casual, Simulation, "
294969,Rocksmith® 2014 – Lamb of God - “Walk With Me In Hell”,"Casual, Simulation, "
307010,Northmark: Hour of the Wolf,"Adventure, Indie, RPG, "
294970,Rocksmith® 2014 – Lamb of God - “Ghost Walking”,"Casual, Simulation, "
316650,Fantasy Grounds - C&C: Classic Monsters,"Indie, RPG, "
296470,Mount Your Friends,"Indie, Simulation, Sports, "
315240,liteCam Android: No Root Android Screen Recorder,"Education, Software Training, Utilities, Video Production, "
294971,Rocksmith® 2014 – Lamb of God Song Pack,"Casual, Simulation, "
316040,liteCam Android: No Root Android Screen Recorder Demo,"Action, "
291930,Industry Empire,"Simulation, Strategy, "
315560,Rise of Flight: Intrepid Flyers,"Simulation, "
313320,AutoTileSet,"Action, Adventure, Casual, Free to Play, Indie, Massively Multiplayer, Racing, RPG, Simulation, Sports, Strategy, "
313360,The Maker's Eden,"Adventure, Casual, "
267653,Flash Exporter for Clickteam Fusion 2.5,"Animation & Modeling, Education, Utilities, Web Publishing, "
316640,The Maker's Eden - Soundtrack,"Adventure, Casual, "
314680,Crypt of the Necrodancer Original Danny Baranowsky Soundtrack,"Action, Indie, RPG, "
287340,Colin McRae Rally,"Racing, Sports, "
315490,Leadwerks Game Engine - SciFi Interior Model Pack,"Animation & Modeling, Design & Illustration, Education, Software Training, Utilities, "
316900,Jet Gunner Demo,"Action, Adventure, Indie, "
315610,Spud's Quest,"Action, Adventure, Indie, "
288880,Pineview Drive,"Action, Adventure, Indie, "
264140,Pixel Piracy,"Adventure, Indie, RPG, Simulation, "
316651,Fantasy Grounds - C&C: Of Gods and Monsters,"Indie, RPG, "
300860,Pure Pool™ - VooFoo DNA,"Casual, Simulation, Sports, "
295439,Call of Duty®: Ghosts - Leopard Pack,"Action, "
298600,Lovely Planet,"Action, Indie, "
301111,Call of Duty®: Ghosts - Hydra Pack,"Action, "
295440,Call of Duty®: Ghosts - Abstract Pack,"Action, "
